"Step","0302125358 - train_accuracy","0302125358 - train_accuracy__MIN","0302125358 - train_accuracy__MAX"
"5222","1","1","1"
"5223","1","1","1"
"5224","0.90625","0.90625","0.90625"
"5225","1","1","1"
"5226","0.96875","0.96875","0.96875"
"5227","0.96875","0.96875","0.96875"
"5228","1","1","1"
"5229","1","1","1"
"5230","0.96875","0.96875","0.96875"
"5231","0.96875","0.96875","0.96875"
"5232","1","1","1"
"5233","1","1","1"
"5234","0.96875","0.96875","0.96875"
"5235","1","1","1"
"5236","0.9375","0.9375","0.9375"
"5237","0.9375","0.9375","0.9375"
"5238","1","1","1"
"5239","1","1","1"
"5240","1","1","1"
"5241","0.96875","0.96875","0.96875"
"5242","0.96875","0.96875","0.96875"
"5243","0.96875","0.96875","0.96875"
"5244","1","1","1"
"5245","1","1","1"
"5246","1","1","1"
"5247","0.96875","0.96875","0.96875"
"5248","1","1","1"
"5249","0.96875","0.96875","0.96875"
"5250","0.96875","0.96875","0.96875"
"5251","1","1","1"
"5252","1","1","1"
"5253","1","1","1"
"5254","1","1","1"
"5255","0.96875","0.96875","0.96875"
"5256","1","1","1"
"5257","0.96875","0.96875","0.96875"
"5258","0.96875","0.96875","0.96875"
"5259","0.96875","0.96875","0.96875"
"5260","1","1","1"
"5261","0.9375","0.9375","0.9375"
"5262","1","1","1"
"5264","0.96875","0.96875","0.96875"
"5265","1","1","1"
"5266","0.96875","0.96875","0.96875"
"5267","0.96875","0.96875","0.96875"
"5268","0.96875","0.96875","0.96875"
"5269","1","1","1"
"5270","1","1","1"
"5271","1","1","1"
"5272","1","1","1"
"5273","1","1","1"
"5274","0.96875","0.96875","0.96875"
"5275","1","1","1"
"5276","1","1","1"
"5277","1","1","1"
"5278","0.96875","0.96875","0.96875"
"5279","1","1","1"
"5280","1","1","1"
"5281","1","1","1"
"5282","0.96875","0.96875","0.96875"
"5283","0.96875","0.96875","0.96875"
"5284","1","1","1"
"5285","1","1","1"
"5286","1","1","1"
"5287","1","1","1"
"5288","1","1","1"
"5289","1","1","1"
"5290","0.9375","0.9375","0.9375"
"5291","1","1","1"
"5292","1","1","1"
"5293","1","1","1"
"5294","1","1","1"
"5295","0.96875","0.96875","0.96875"
"5296","0.96875","0.96875","0.96875"
"5297","0.96875","0.96875","0.96875"
"5298","1","1","1"
"5299","0.96875","0.96875","0.96875"
"5300","1","1","1"
"5301","1","1","1"
"5302","1","1","1"
"5303","0.96875","0.96875","0.96875"
"5304","1","1","1"
"5305","0.96875","0.96875","0.96875"
"5306","1","1","1"
"5307","1","1","1"
"5308","0.96875","0.96875","0.96875"
"5309","1","1","1"
"5310","1","1","1"
"5311","0.96875","0.96875","0.96875"
"5312","1","1","1"
"5313","0.96875","0.96875","0.96875"
"5314","1","1","1"
"5315","0.9375","0.9375","0.9375"
"5316","0.96875","0.96875","0.96875"
"5317","1","1","1"
"5318","1","1","1"
"5319","0.96875","0.96875","0.96875"
"5320","1","1","1"
"5321","1","1","1"
"5322","0.96875","0.96875","0.96875"
"5323","1","1","1"
"5324","0.9375","0.9375","0.9375"
"5325","0.96875","0.96875","0.96875"
"5326","1","1","1"
"5327","1","1","1"
"5328","1","1","1"
"5329","1","1","1"
"5330","0.9375","0.9375","0.9375"
"5331","1","1","1"
"5332","0.9375","0.9375","0.9375"
"5333","1","1","1"
"5334","1","1","1"
"5335","0.96875","0.96875","0.96875"
"5336","1","1","1"
"5337","1","1","1"
"5338","1","1","1"
"5339","1","1","1"
"5340","1","1","1"
"5341","0.9375","0.9375","0.9375"
"5342","1","1","1"
"5343","0.96875","0.96875","0.96875"
"5344","0.96875","0.96875","0.96875"
"5345","1","1","1"
"5346","1","1","1"
"5347","1","1","1"
"5348","1","1","1"
"5349","1","1","1"
"5350","1","1","1"
"5351","1","1","1"
"5352","1","1","1"
"5353","1","1","1"
"5354","1","1","1"
"5355","1","1","1"
"5356","1","1","1"
"5357","1","1","1"
"5358","1","1","1"
"5359","0.96875","0.96875","0.96875"
"5360","1","1","1"
"5361","0.9375","0.9375","0.9375"
"5362","0.9375","0.9375","0.9375"
"5363","1","1","1"
"5364","1","1","1"
"5365","0.96875","0.96875","0.96875"
"5366","0.96875","0.96875","0.96875"
"5367","0.96875","0.96875","0.96875"
"5368","1","1","1"
"5369","0.9375","0.9375","0.9375"
"5370","1","1","1"
"5371","1","1","1"
"5372","1","1","1"
"5373","1","1","1"
"5374","0.90625","0.90625","0.90625"
"5375","0.9375","0.9375","0.9375"
"5376","1","1","1"
"5377","1","1","1"
"5378","1","1","1"
"5379","0.9375","0.9375","0.9375"
"5380","0.9375","0.9375","0.9375"
"5381","1","1","1"
"5382","0.96875","0.96875","0.96875"
"5383","1","1","1"
"5384","1","1","1"
"5385","1","1","1"
"5386","1","1","1"
"5387","1","1","1"
"5388","1","1","1"
"5389","1","1","1"
"5390","0.96875","0.96875","0.96875"
"5391","0.96875","0.96875","0.96875"
"5392","0.96875","0.96875","0.96875"
"5393","1","1","1"
"5394","1","1","1"
"5395","1","1","1"
"5396","0.96875","0.96875","0.96875"
"5397","1","1","1"
"5398","1","1","1"
"5399","1","1","1"
"5400","1","1","1"
"5401","1","1","1"
"5402","0.96875","0.96875","0.96875"
"5403","1","1","1"
"5404","1","1","1"
"5405","1","1","1"
"5406","1","1","1"
"5407","1","1","1"
"5408","1","1","1"
"5409","0.96875","0.96875","0.96875"
"5410","1","1","1"
"5411","1","1","1"
"5412","1","1","1"
"5413","1","1","1"
"5414","0.96875","0.96875","0.96875"
"5415","1","1","1"
"5416","1","1","1"
"5417","0.9375","0.9375","0.9375"
"5418","0.96875","0.96875","0.96875"
"5419","1","1","1"
"5420","1","1","1"
"5421","0.96875","0.96875","0.96875"
"5422","1","1","1"
"5423","0.96875","0.96875","0.96875"
"5424","0.96875","0.96875","0.96875"
"5425","1","1","1"
"5426","1","1","1"
"5427","1","1","1"
"5428","0.96875","0.96875","0.96875"
"5429","1","1","1"
"5430","1","1","1"
"5431","0.96875","0.96875","0.96875"
"5432","0.96875","0.96875","0.96875"
"5433","0.96875","0.96875","0.96875"
"5434","0.96875","0.96875","0.96875"
"5435","1","1","1"
"5436","0.96875","0.96875","0.96875"
"5437","1","1","1"
"5438","1","1","1"
"5439","1","1","1"
"5440","1","1","1"
"5441","1","1","1"
"5442","1","1","1"
"5443","1","1","1"
"5444","0.9375","0.9375","0.9375"
"5445","1","1","1"
"5446","1","1","1"
"5447","1","1","1"
"5448","1","1","1"
"5449","1","1","1"
"5450","1","1","1"
"5451","1","1","1"
"5452","1","1","1"
"5453","1","1","1"
"5454","1","1","1"
"5455","1","1","1"
"5456","1","1","1"
"5457","1","1","1"
"5458","1","1","1"
"5459","1","1","1"
"5460","1","1","1"
"5461","1","1","1"
"5462","1","1","1"
"5463","1","1","1"
"5464","1","1","1"
"5465","1","1","1"
"5466","1","1","1"
"5467","0.96875","0.96875","0.96875"
"5468","1","1","1"
"5469","1","1","1"
"5470","1","1","1"
"5471","0.9375","0.9375","0.9375"
"5472","1","1","1"
"5473","0.96875","0.96875","0.96875"
"5474","0.96875","0.96875","0.96875"
"5475","1","1","1"
"5476","1","1","1"
"5477","1","1","1"
"5478","1","1","1"
"5479","0.96875","0.96875","0.96875"
"5480","0.96875","0.96875","0.96875"
"5481","0.96875","0.96875","0.96875"
"5482","0.96875","0.96875","0.96875"
"5483","1","1","1"
"5484","1","1","1"
"5485","1","1","1"
"5486","0.96875","0.96875","0.96875"
"5487","1","1","1"
"5488","1","1","1"
"5489","1","1","1"
"5490","0.9375","0.9375","0.9375"
"5491","1","1","1"
"5492","1","1","1"
"5493","1","1","1"
"5494","0.96875","0.96875","0.96875"
"5495","1","1","1"
"5496","1","1","1"
"5497","0.96875","0.96875","0.96875"
"5498","1","1","1"
"5499","0.96875","0.96875","0.96875"
"5500","1","1","1"
"5501","1","1","1"
"5502","1","1","1"
"5503","1","1","1"
"5504","0.96875","0.96875","0.96875"
"5505","0.96875","0.96875","0.96875"
"5506","1","1","1"
"5507","0.96875","0.96875","0.96875"
"5508","0.96875","0.96875","0.96875"
"5509","0.96875","0.96875","0.96875"
"5510","0.96875","0.96875","0.96875"
"5511","1","1","1"
"5512","1","1","1"
"5513","0.96875","0.96875","0.96875"
"5514","1","1","1"
"5515","0.96875","0.96875","0.96875"
"5516","1","1","1"
"5517","1","1","1"
"5518","1","1","1"
"5519","1","1","1"
"5520","1","1","1"
"5521","1","1","1"
"5522","1","1","1"
"5523","0.9375","0.9375","0.9375"
"5524","1","1","1"
"5525","1","1","1"
"5526","0.96875","0.96875","0.96875"
"5527","1","1","1"
"5528","1","1","1"
"5529","0.96875","0.96875","0.96875"
"5530","0.9375","0.9375","0.9375"
"5531","0.96875","0.96875","0.96875"
"5532","1","1","1"
"5533","1","1","1"
"5534","0.96875","0.96875","0.96875"
"5535","0.96875","0.96875","0.96875"
"5536","1","1","1"
"5537","1","1","1"
"5538","1","1","1"
"5539","1","1","1"
"5540","1","1","1"
"5541","0.96875","0.96875","0.96875"
"5542","0.96875","0.96875","0.96875"
"5543","1","1","1"
"5544","1","1","1"
"5545","1","1","1"
"5546","1","1","1"
"5547","1","1","1"
"5548","1","1","1"
"5549","1","1","1"
"5550","1","1","1"
"5551","0.96875","0.96875","0.96875"
"5552","1","1","1"
"5553","0.96875","0.96875","0.96875"
"5554","1","1","1"
"5555","0.96875","0.96875","0.96875"
"5556","1","1","1"
"5557","1","1","1"
"5558","0.96875","0.96875","0.96875"
"5559","1","1","1"
"5560","1","1","1"
"5561","1","1","1"
"5562","0.96875","0.96875","0.96875"
"5563","1","1","1"
"5564","1","1","1"
"5565","1","1","1"
"5566","1","1","1"
"5567","1","1","1"
"5568","0.9375","0.9375","0.9375"
"5569","1","1","1"
"5570","0.96875","0.96875","0.96875"
"5571","1","1","1"
"5572","0.9375","0.9375","0.9375"
"5573","1","1","1"
"5574","1","1","1"
"5575","0.96875","0.96875","0.96875"
"5576","1","1","1"
"5577","1","1","1"
"5578","1","1","1"
"5579","1","1","1"
"5580","1","1","1"
"5581","1","1","1"
"5582","1","1","1"
"5583","1","1","1"
"5584","1","1","1"
"5585","1","1","1"
"5586","0.96875","0.96875","0.96875"
"5587","1","1","1"
"5588","1","1","1"
"5589","1","1","1"
"5590","0.96875","0.96875","0.96875"
"5591","1","1","1"
"5592","1","1","1"
"5593","1","1","1"
"5594","0.96875","0.96875","0.96875"
"5595","1","1","1"
"5596","1","1","1"
"5597","1","1","1"
"5598","1","1","1"
"5599","1","1","1"
"5600","1","1","1"
"5601","1","1","1"
"5602","1","1","1"
"5603","0.96875","0.96875","0.96875"
"5604","0.96875","0.96875","0.96875"
"5605","1","1","1"
"5606","0.96875","0.96875","0.96875"
"5607","0.96875","0.96875","0.96875"
"5608","0.96875","0.96875","0.96875"
"5609","1","1","1"
"5610","0.9375","0.9375","0.9375"
"5611","0.96875","0.96875","0.96875"
"5612","1","1","1"
"5613","1","1","1"
"5614","0.9375","0.9375","0.9375"
"5615","1","1","1"
"5616","0.96875","0.96875","0.96875"
"5617","0.96875","0.96875","0.96875"
"5618","0.96875","0.96875","0.96875"
"5619","0.96875","0.96875","0.96875"
"5620","1","1","1"
"5621","1","1","1"
"5622","1","1","1"
"5623","1","1","1"
"5624","1","1","1"
"5625","1","1","1"
"5626","1","1","1"
"5627","0.96875","0.96875","0.96875"
"5628","0.96875","0.96875","0.96875"
"5629","1","1","1"
"5630","0.96875","0.96875","0.96875"
"5631","0.96875","0.96875","0.96875"
"5632","1","1","1"
"5633","1","1","1"
"5634","1","1","1"
"5635","0.96875","0.96875","0.96875"
"5636","0.96875","0.96875","0.96875"
"5637","1","1","1"
"5638","1","1","1"
